"","ANGER","ANXIETY","BAD","BITTER","BLACK","BLUE","BRIGHT","BROWN","COOKED","DARK","DESIRE","ENVY","FEAR","FRESH","GLOOMY","GOOD","GREEN","GRIEF","HAPPY","HATE","HOPE","JOY","LIGHT","LIKE","LOVE","MERRY","ORANGE","PITY","PROUD","PURPLE","RAW","RED","REGRET","RIPE","ROTTEN","SAD","SALT","SALTY","SHAME","SOUR","SPICY","SURPRISED","SWEET","TASTE","UNRIPE","WANT","WHITE","WORRY","YELLOW","GREY","TASTY"
"MERRY",0.375,0.408163265306122,0.26530612244898,0.270833333333333,0.0612244897959183,0.122448979591837,0.755102040816326,0.125,0.145833333333333,0.170212765957447,0.551020408163265,0.326530612244898,0.354166666666667,0.375,0.48936170212766,0.755102040816326,0.0816326530612245,0.387755102040816,0.918367346938776,0.346938775510204,0.775510204081633,0.938775510204082,0.458333333333333,0.489795918367347,0.795918367346939,1,0.102040816326531,0.333333333333333,0.653061224489796,0.163265306122449,0.122448979591837,0.204081632653061,0.326530612244898,0.183673469387755,0.102040816326531,0.408163265306122,0.0612244897959183,0.163265306122449,0.375,0.142857142857143,0.183673469387755,0.583333333333333,0.510204081632653,0.204081632653061,0.0851063829787234,0.326530612244898,0.145833333333333,0.448979591836735,0.122448979591837,0.108695652173913,0.408163265306122
"ORANGE",0,0,0.0612244897959183,0.183673469387755,0.775510204081633,0.755102040816326,0.531914893617021,0.897959183673469,0.346938775510204,0.26530612244898,0.0408163265306123,0.0612244897959183,0.0208333333333334,0.489795918367347,0.0408163265306123,0.122448979591837,0.877551020408163,0.0416666666666666,0.106382978723404,0,0.102040816326531,0.0816326530612245,0.387755102040816,0,0.0625,0.102040816326531,1,0,0.104166666666667,0.877551020408163,0.204081632653061,0.877551020408163,0.0204081632653061,0.530612244897959,0.163265306122449,0,0.326530612244898,0.244897959183674,0.0204081632653061,0.375,0.428571428571429,0.102040816326531,0.387755102040816,0.408163265306122,0.489795918367347,0.0625,0.755102040816326,0.0408163265306123,0.959183673469388,0.693877551020408,0.346938775510204
"PITY",0.645833333333333,0.755102040816326,0.541666666666667,0.408163265306122,0.163265306122449,0.224489795918367,0.102040816326531,0.0816326530612245,0.0612244897959183,0.425531914893617,0.428571428571429,0.645833333333333,0.75,0.0816326530612245,0.659574468085106,0.326530612244898,0.104166666666667,0.755102040816326,0.36734693877551,0.653061224489796,0.448979591836735,0.354166666666667,0.0612244897959183,0.282608695652174,0.489795918367347,0.333333333333333,0,1,0.448979591836735,0.122448979591837,0.224489795918367,0,0.75,0.163265306122449,0.36734693877551,0.693877551020408,0.142857142857143,0.346938775510204,0.74468085106383,0.354166666666667,0.142857142857143,0.387755102040816,0.0416666666666666,0.1875,0.142857142857143,0.387755102040816,0.0204081632653061,0.857142857142857,0.0204081632653061,0.127659574468085,0.163265306122449
"PROUD",0.530612244897959,0.408163265306122,0.346938775510204,0.306122448979592,0.0816326530612245,0.204081632653061,0.428571428571429,0.0204081632653061,0.163265306122449,0.0208333333333334,0.73469387755102,0.551020408163265,0.489795918367347,0.224489795918367,0.36734693877551,0.653061224489796,0.142857142857143,0.448979591836735,0.816326530612245,0.530612244897959,0.755102040816326,0.836734693877551,0.26530612244898,0.612244897959184,0.75,0.653061224489796,0.104166666666667,0.448979591836735,1,0.142857142857143,0.0612244897959183,0.0816326530612245,0.5,0.212765957446808,0.142857142857143,0.479166666666667,0.122448979591837,0.0833333333333334,0.571428571428571,0.122448979591837,0.102040816326531,0.795918367346939,0.285714285714286,0.0408163265306123,0.145833333333333,0.5,0.145833333333333,0.469387755102041,0.0408163265306123,0.0208333333333334,0.26530612244898
"PURPLE",0.104166666666667,0.0204081632653061,0,0.0408163265306123,0.875,0.795918367346939,0.387755102040816,0.836734693877551,0.204081632653061,0.510204081632653,0.142857142857143,0.0625,0.0833333333333334,0.125,0.122448979591837,0.142857142857143,0.877551020408163,0.0612244897959183,0.148936170212766,0.0208333333333334,0.125,0.106382978723404,0.551020408163265,0.0204081632653061,0.183673469387755,0.163265306122449,0.877551020408163,0.122448979591837,0.142857142857143,1,0.142857142857143,0.877551020408163,0.0612244897959183,0.163265306122449,0.0612244897959183,0.0204081632653061,0.0612244897959183,0.102040816326531,0.0204081632653061,0.102040816326531,0.125,0.0612244897959183,0.125,0.0816326530612245,0.122448979591837,0.0408163265306123,0.714285714285714,0,0.877551020408163,0.795918367346939,0.0625
"RAW",0.36734693877551,0.142857142857143,0.326530612244898,0.583333333333333,0.122448979591837,0.104166666666667,0.0816326530612245,0.1875,0.857142857142857,0.224489795918367,0.208333333333333,0.229166666666667,0.326530612244898,0.73469387755102,0.224489795918367,0.142857142857143,0.285714285714286,0.285714285714286,0.0816326530612245,0.142857142857143,0.125,0.0833333333333334,0.229166666666667,0.102040816326531,0.163265306122449,0.122448979591837,0.204081632653061,0.224489795918367,0.0612244897959183,0.142857142857143,1,0.408163265306122,0.285714285714286,0.659574468085106,0.791666666666667,0.285714285714286,0.551020408163265,0.591836734693878,0.224489795918367,0.673469387755102,0.653061224489796,0.0816326530612245,0.489795918367347,0.708333333333333,0.836734693877551,0.102040816326531,0.204081632653061,0.204081632653061,0.0408163265306123,0.142857142857143,0.63265306122449
"RED",0.36734693877551,0.102040816326531,0.142857142857143,0.0833333333333334,0.854166666666667,0.895833333333333,0.469387755102041,0.857142857142857,0.224489795918367,0.428571428571429,0.122448979591837,0.166666666666667,0.0612244897959183,0.306122448979592,0.166666666666667,0.0816326530612245,0.938775510204082,0.0612244897959183,0.0408163265306123,0.166666666666667,0.0408163265306123,0.0612244897959183,0.448979591836735,0.0408163265306123,0.145833333333333,0.204081632653061,0.877551020408163,0,0.0816326530612245,0.877551020408163,0.408163265306122,1,0.102040816326531,0.530612244897959,0.122448979591837,0.102040816326531,0.0416666666666666,0.0833333333333334,0.0408163265306123,0.0625,0.36734693877551,0.0612244897959183,0.102040816326531,0.102040816326531,0.224489795918367,0.0416666666666666,0.816326530612245,0.0416666666666666,0.857142857142857,0.775510204081633,0.0612244897959183
"REGRET",0.791666666666667,0.816326530612245,0.604166666666667,0.489795918367347,0.122448979591837,0.204081632653061,0.0833333333333334,0.0816326530612245,0.163265306122449,0.25531914893617,0.489795918367347,0.645833333333333,0.791666666666667,0.122448979591837,0.591836734693878,0.25,0.0208333333333334,0.795918367346939,0.354166666666667,0.591836734693878,0.530612244897959,0.469387755102041,0.0408163265306123,0.3125,0.489795918367347,0.326530612244898,0.0204081632653061,0.75,0.5,0.0612244897959183,0.285714285714286,0.102040816326531,1,0.0816326530612245,0.510204081632653,0.816326530612245,0.0612244897959183,0.142857142857143,0.857142857142857,0.229166666666667,0.122448979591837,0.469387755102041,0.104166666666667,0.142857142857143,0.0816326530612245,0.625,0.0425531914893617,0.836734693877551,0.0204081632653061,0.142857142857143,0.163265306122449
"RIPE",0.104166666666667,0.142857142857143,0.26530612244898,0.489795918367347,0.122448979591837,0.0408163265306123,0.387755102040816,0.395833333333333,0.74468085106383,0.163265306122449,0.208333333333333,0.104166666666667,0.0816326530612245,0.795918367346939,0.0408163265306123,0.395833333333333,0.469387755102041,0.0612244897959183,0.0816326530612245,0.0816326530612245,0.244897959183674,0.204081632653061,0.333333333333333,0.229166666666667,0.183673469387755,0.183673469387755,0.530612244897959,0.163265306122449,0.212765957446808,0.163265306122449,0.659574468085106,0.530612244897959,0.0816326530612245,1,0.775510204081633,0.204081632653061,0.551020408163265,0.553191489361702,0.0612244897959183,0.63265306122449,0.612244897959184,0.0612244897959183,0.729166666666667,0.653061224489796,0.851063829787234,0.224489795918367,0.204081632653061,0.104166666666667,0.469387755102041,0.145833333333333,0.73469387755102
"ROTTEN",0.333333333333333,0.26530612244898,0.755102040816326,0.6875,0.387755102040816,0.145833333333333,0.102040816326531,0.306122448979592,0.708333333333333,0.489795918367347,0.0816326530612245,0.326530612244898,0.204081632653061,0.723404255319149,0.530612244897959,0.326530612244898,0.229166666666667,0.306122448979592,0.102040816326531,0.416666666666667,0.125,0.0408163265306123,0.0816326530612245,0.142857142857143,0.102040816326531,0.102040816326531,0.163265306122449,0.36734693877551,0.142857142857143,0.0612244897959183,0.791666666666667,0.122448979591837,0.510204081632653,0.775510204081633,1,0.36734693877551,0.375,0.489795918367347,0.408163265306122,0.775510204081633,0.530612244897959,0.0816326530612245,0.469387755102041,0.530612244897959,0.897959183673469,0.122448979591837,0.0408163265306123,0.26530612244898,0.104166666666667,0.0816326530612245,0.530612244897959
"SAD",0.816326530612245,0.775510204081633,0.755102040816326,0.530612244897959,0.183673469387755,0.428571428571429,0.183673469387755,0.0816326530612245,0.0612244897959183,0.469387755102041,0.425531914893617,0.541666666666667,0.693877551020408,0.104166666666667,0.895833333333333,0.530612244897959,0.0204081632653061,0.918367346938776,0.591836734693878,0.693877551020408,0.428571428571429,0.5625,0.163265306122449,0.285714285714286,0.530612244897959,0.408163265306122,0,0.693877551020408,0.479166666666667,0.0204081632653061,0.285714285714286,0.102040816326531,0.816326530612245,0.204081632653061,0.36734693877551,1,0.208333333333333,0.224489795918367,0.73469387755102,0.25,0.102040816326531,0.5,0.183673469387755,0.122448979591837,0.122448979591837,0.4375,0.0408163265306123,0.8125,0.0408163265306123,0.26530612244898,0.0612244897959183
"SALT",0.0612244897959183,0.0816326530612245,0.163265306122449,0.612244897959184,0.125,0.145833333333333,0.224489795918367,0.204081632653061,0.680851063829787,0.102040816326531,0.102040816326531,0.0612244897959183,0.0612244897959183,0.4375,0.0208333333333334,0.204081632653061,0.142857142857143,0.0833333333333334,0.0612244897959183,0.122448979591837,0.0625,0.0208333333333334,0.3125,0.163265306122449,0.104166666666667,0.0612244897959183,0.326530612244898,0.142857142857143,0.122448979591837,0.0612244897959183,0.551020408163265,0.0416666666666666,0.0612244897959183,0.551020408163265,0.375,0.208333333333333,1,0.958333333333333,0.122448979591837,0.816326530612245,0.775510204081633,0.122448979591837,0.73469387755102,0.836734693877551,0.530612244897959,0.0851063829787234,0.530612244897959,0.0408163265306123,0.229166666666667,0.183673469387755,0.73469387755102
"SALTY",0.306122448979592,0.163265306122449,0.204081632653061,0.775510204081633,0.102040816326531,0.122448979591837,0.102040816326531,0.204081632653061,0.702127659574468,0.163265306122449,0.122448979591837,0.183673469387755,0.122448979591837,0.571428571428571,0.244897959183674,0.224489795918367,0.183673469387755,0.183673469387755,0.122448979591837,0.26530612244898,0.102040816326531,0.102040816326531,0.346938775510204,0.145833333333333,0.104166666666667,0.163265306122449,0.244897959183674,0.346938775510204,0.0833333333333334,0.102040816326531,0.591836734693878,0.0833333333333334,0.142857142857143,0.553191489361702,0.489795918367347,0.224489795918367,0.958333333333333,1,0.285714285714286,0.836734693877551,0.918367346938776,0.163265306122449,0.897959183673469,0.836734693877551,0.693877551020408,0.183673469387755,0.346938775510204,0.0625,0.244897959183674,0.142857142857143,0.857142857142857
"SHAME",0.714285714285714,0.857142857142857,0.708333333333333,0.428571428571429,0.104166666666667,0.204081632653061,0.142857142857143,0.0816326530612245,0.0652173913043478,0.346938775510204,0.408163265306122,0.770833333333333,0.755102040816326,0.0408163265306123,0.612244897959184,0.408163265306122,0,0.693877551020408,0.416666666666667,0.714285714285714,0.428571428571429,0.428571428571429,0.104166666666667,0.270833333333333,0.428571428571429,0.375,0.0204081632653061,0.74468085106383,0.571428571428571,0.0204081632653061,0.224489795918367,0.0408163265306123,0.857142857142857,0.0612244897959183,0.408163265306122,0.73469387755102,0.122448979591837,0.285714285714286,1,0.244897959183674,0.122448979591837,0.448979591836735,0.183673469387755,0.142857142857143,0.0816326530612245,0.354166666666667,0.163265306122449,0.775510204081633,0.0204081632653061,0.0816326530612245,0.0816326530612245
"SOUR",0.224489795918367,0.183673469387755,0.530612244897959,0.979591836734694,0.142857142857143,0.0816326530612245,0.166666666666667,0.204081632653061,0.530612244897959,0.306122448979592,0.104166666666667,0.244897959183674,0.224489795918367,0.612244897959184,0.448979591836735,0.244897959183674,0.204081632653061,0.326530612244898,0.125,0.306122448979592,0.102040816326531,0.166666666666667,0.142857142857143,0.229166666666667,0.0408163265306123,0.142857142857143,0.375,0.354166666666667,0.122448979591837,0.102040816326531,0.673469387755102,0.0625,0.229166666666667,0.63265306122449,0.775510204081633,0.25,0.816326530612245,0.836734693877551,0.244897959183674,1,0.857142857142857,0.183673469387755,0.897959183673469,0.729166666666667,0.775510204081633,0.122448979591837,0.0612244897959183,0.285714285714286,0.163265306122449,0.125,0.693877551020408
"SPICY",0.183673469387755,0.208333333333333,0.183673469387755,0.673469387755102,0.122448979591837,0.102040816326531,0.183673469387755,0.326530612244898,0.693877551020408,0.183673469387755,0.183673469387755,0.163265306122449,0.183673469387755,0.510204081632653,0.244897959183674,0.285714285714286,0.244897959183674,0.0625,0.244897959183674,0.1875,0.0625,0.224489795918367,0.306122448979592,0.163265306122449,0.104166666666667,0.183673469387755,0.428571428571429,0.142857142857143,0.102040816326531,0.125,0.653061224489796,0.36734693877551,0.122448979591837,0.612244897959184,0.530612244897959,0.102040816326531,0.775510204081633,0.918367346938776,0.122448979591837,0.857142857142857,1,0.244897959183674,0.897959183673469,0.836734693877551,0.510204081632653,0.244897959183674,0.102040816326531,0.0816326530612245,0.204081632653061,0.183673469387755,0.816326530612245
"SURPRISED",0.571428571428571,0.612244897959184,0.387755102040816,0.166666666666667,0.0612244897959183,0.0833333333333334,0.428571428571429,0,0.25,0.122448979591837,0.541666666666667,0.5,0.541666666666667,0.163265306122449,0.387755102040816,0.551020408163265,0.0625,0.428571428571429,0.75,0.416666666666667,0.530612244897959,0.816326530612245,0.270833333333333,0.591836734693878,0.510204081632653,0.583333333333333,0.102040816326531,0.387755102040816,0.795918367346939,0.0612244897959183,0.0816326530612245,0.0612244897959183,0.469387755102041,0.0612244897959183,0.0816326530612245,0.5,0.122448979591837,0.163265306122449,0.448979591836735,0.183673469387755,0.244897959183674,1,0.244897959183674,0.142857142857143,0.104166666666667,0.571428571428571,0,0.604166666666667,0.0612244897959183,0.0816326530612245,0.291666666666667
"SWEET",0.183673469387755,0.122448979591837,0.208333333333333,0.75,0.0816326530612245,0.102040816326531,0.346938775510204,0.25,0.612244897959184,0.183673469387755,0.346938775510204,0.212765957446808,0.104166666666667,0.653061224489796,0.145833333333333,0.551020408163265,0.229166666666667,0.104166666666667,0.36734693877551,0.1875,0.285714285714286,0.428571428571429,0.408163265306122,0.346938775510204,0.571428571428571,0.510204081632653,0.387755102040816,0.0416666666666666,0.285714285714286,0.125,0.489795918367347,0.102040816326531,0.104166666666667,0.729166666666667,0.469387755102041,0.183673469387755,0.73469387755102,0.897959183673469,0.183673469387755,0.897959183673469,0.897959183673469,0.244897959183674,1,0.854166666666667,0.479166666666667,0.163265306122449,0.183673469387755,0.25,0.244897959183674,0.0408163265306123,0.895833333333333
"TASTE",0.142857142857143,0.125,0.244897959183674,0.714285714285714,0.0612244897959183,0.0204081632653061,0.163265306122449,0.104166666666667,0.816326530612245,0.0816326530612245,0.306122448979592,0.125,0.122448979591837,0.693877551020408,0.0612244897959183,0.530612244897959,0.122448979591837,0.102040816326531,0.208333333333333,0.142857142857143,0.183673469387755,0.183673469387755,0.408163265306122,0.361702127659574,0.204081632653061,0.204081632653061,0.408163265306122,0.1875,0.0408163265306123,0.0816326530612245,0.708333333333333,0.102040816326531,0.142857142857143,0.653061224489796,0.530612244897959,0.122448979591837,0.836734693877551,0.836734693877551,0.142857142857143,0.729166666666667,0.836734693877551,0.142857142857143,0.854166666666667,1,0.63265306122449,0.208333333333333,0.163265306122449,0.122448979591837,0.142857142857143,0.0204081632653061,0.9375
"UNRIPE",0.204081632653061,0.163265306122449,0.530612244897959,0.653061224489796,0.244897959183674,0.125,0.183673469387755,0.408163265306122,0.714285714285714,0.244897959183674,0.122448979591837,0.0612244897959183,0.104166666666667,0.816326530612245,0.244897959183674,0.285714285714286,0.520833333333333,0.104166666666667,0.0833333333333334,0.122448979591837,0.102040816326531,0.0408163265306123,0.306122448979592,0.0816326530612245,0.0208333333333334,0.0851063829787234,0.489795918367347,0.142857142857143,0.145833333333333,0.122448979591837,0.836734693877551,0.224489795918367,0.0816326530612245,0.851063829787234,0.897959183673469,0.122448979591837,0.530612244897959,0.693877551020408,0.0816326530612245,0.775510204081633,0.510204081632653,0.104166666666667,0.479166666666667,0.63265306122449,1,0.0816326530612245,0.102040816326531,0.122448979591837,0.408163265306122,0.125,0.510204081632653
"WANT",0.285714285714286,0.531914893617021,0.204081632653061,0.102040816326531,0.0204081632653061,0.102040816326531,0.183673469387755,0,0.122448979591837,0.0612244897959183,0.857142857142857,0.673469387755102,0.4375,0.142857142857143,0.285714285714286,0.428571428571429,0.0208333333333334,0.395833333333333,0.4375,0.458333333333333,0.645833333333333,0.387755102040816,0.166666666666667,0.833333333333333,0.604166666666667,0.326530612244898,0.0625,0.387755102040816,0.5,0.0408163265306123,0.102040816326531,0.0416666666666666,0.625,0.224489795918367,0.122448979591837,0.4375,0.0851063829787234,0.183673469387755,0.354166666666667,0.122448979591837,0.244897959183674,0.571428571428571,0.163265306122449,0.208333333333333,0.0816326530612245,1,0.183673469387755,0.541666666666667,0.0612244897959183,0.0816326530612245,0.333333333333333
"WHITE",0.0408163265306123,0.0204081632653061,0.0204081632653061,0.122448979591837,0.795918367346939,0.755102040816326,0.775510204081633,0.816326530612245,0.163265306122449,0.666666666666667,0.102040816326531,0.0408163265306123,0.0416666666666666,0.346938775510204,0.0612244897959183,0.142857142857143,0.795918367346939,0.102040816326531,0.122448979591837,0.122448979591837,0.163265306122449,0.0816326530612245,0.75,0.244897959183674,0.102040816326531,0.145833333333333,0.755102040816326,0.0204081632653061,0.145833333333333,0.714285714285714,0.204081632653061,0.816326530612245,0.0425531914893617,0.204081632653061,0.0408163265306123,0.0408163265306123,0.530612244897959,0.346938775510204,0.163265306122449,0.0612244897959183,0.102040816326531,0,0.183673469387755,0.163265306122449,0.102040816326531,0.183673469387755,1,0.0816326530612245,0.836734693877551,0.755102040816326,0.0833333333333334
"WORRY",0.816326530612245,0.938775510204082,0.63265306122449,0.489795918367347,0.102040816326531,0.244897959183674,0.163265306122449,0.0625,0.104166666666667,0.224489795918367,0.306122448979592,0.625,0.875,0.122448979591837,0.653061224489796,0.346938775510204,0.0408163265306123,0.755102040816326,0.510204081632653,0.638297872340426,0.326530612244898,0.489795918367347,0.125,0.306122448979592,0.551020408163265,0.448979591836735,0.0408163265306123,0.857142857142857,0.469387755102041,0,0.204081632653061,0.0416666666666666,0.836734693877551,0.104166666666667,0.26530612244898,0.8125,0.0408163265306123,0.0625,0.775510204081633,0.285714285714286,0.0816326530612245,0.604166666666667,0.25,0.122448979591837,0.122448979591837,0.541666666666667,0.0816326530612245,1,0.0408163265306123,0.204081632653061,0.163265306122449
"YELLOW",0.0416666666666666,0.0612244897959183,0,0.122448979591837,0.755102040816326,0.795918367346939,0.645833333333333,0.795918367346939,0.122448979591837,0.326530612244898,0.0408163265306123,0.163265306122449,0.0408163265306123,0.285714285714286,0.0816326530612245,0.0612244897959183,0.893617021276596,0.0612244897959183,0.122448979591837,0.0204081632653061,0.0612244897959183,0.163265306122449,0.63265306122449,0.0416666666666666,0.102040816326531,0.122448979591837,0.959183673469388,0.0204081632653061,0.0408163265306123,0.877551020408163,0.0408163265306123,0.857142857142857,0.0204081632653061,0.469387755102041,0.104166666666667,0.0408163265306123,0.229166666666667,0.244897959183674,0.0204081632653061,0.163265306122449,0.204081632653061,0.0612244897959183,0.244897959183674,0.142857142857143,0.408163265306122,0.0612244897959183,0.836734693877551,0.0408163265306123,1,0.729166666666667,0.163265306122449
"GREY",0.0638297872340425,0.244897959183674,0.102040816326531,0.122448979591837,0.877551020408163,0.833333333333333,0.448979591836735,0.857142857142857,0.1875,0.680851063829787,0.0816326530612245,0.142857142857143,0.163265306122449,0.0816326530612245,0.5,0.183673469387755,0.775510204081633,0.244897959183674,0.104166666666667,0.1875,0.104166666666667,0.106382978723404,0.510204081632653,0.0408163265306123,0.0612244897959183,0.108695652173913,0.693877551020408,0.127659574468085,0.0208333333333334,0.795918367346939,0.142857142857143,0.775510204081633,0.142857142857143,0.145833333333333,0.0816326530612245,0.26530612244898,0.183673469387755,0.142857142857143,0.0816326530612245,0.125,0.183673469387755,0.0816326530612245,0.0408163265306123,0.0204081632653061,0.125,0.0816326530612245,0.755102040816326,0.204081632653061,0.729166666666667,1,0.0425531914893617
"TASTY",0.122448979591837,0.166666666666667,0.285714285714286,0.612244897959184,0.0612244897959183,0.0408163265306123,0.326530612244898,0.0833333333333334,0.75,0.0612244897959183,0.306122448979592,0.183673469387755,0.0625,0.836734693877551,0.122448979591837,0.63265306122449,0.26530612244898,0.104166666666667,0.36734693877551,0.102040816326531,0.1875,0.446808510638298,0.326530612244898,0.408163265306122,0.183673469387755,0.408163265306122,0.346938775510204,0.163265306122449,0.26530612244898,0.0625,0.63265306122449,0.0612244897959183,0.163265306122449,0.73469387755102,0.530612244897959,0.0612244897959183,0.73469387755102,0.857142857142857,0.0816326530612245,0.693877551020408,0.816326530612245,0.291666666666667,0.895833333333333,0.9375,0.510204081632653,0.333333333333333,0.0833333333333334,0.163265306122449,0.163265306122449,0.0425531914893617,1
